DATE,ID,EMAIL_SENT,EMAIL_OPENED,IN_PERSON_MEETING,PHONE_ATTEMPT,PHONE_SUCCESS,WEBINAR,MAIL
04/12/2018,QH6U83FHKN,35,28,0,3,1,40,0
10/04/2018,QH6U83FHKN,8,12,2,1,2,16,2
09/24/2018,QH6U83FHKN,10,8,2,3,0,27,0
12/25/2018,QH6U83FHKN,1,27,4,0,0,50,1
12/12/2018,QH6U83FHKN,32,15,2,0,2,44,0
06/23/2018,QH6U83FHKN,11,23,4,2,1,15,0
04/05/2018,QH6U83FHKN,10,25,3,3,0,69,1
11/03/2018,QH6U83FHKN,23,33,3,0,1,29,2
06/10/2018,QH6U83FHKN,31,18,0,0,1,18,2
07/17/2018,QH6U83FHKN,4,11,3,2,2,54,1
09/05/2018,QH6U83FHKN,11,33,1,1,1,43,0
10/25/2018,QH6U83FHKN,10,8,0,2,0,38,1
04/12/2018,QH6U83FHKN,19,25,4,0,1,69,2
05/20/2018,QH6U83FHKN,2,4,0,3,1,71,2
11/13/2018,QH6U83FHKN,21,18,2,0,2,62,0
12/19/2018,QH6U83FHKN,20,19,3,0,1,3,2
12/19/2018,QH6U83FHKN,19,14,0,1,2,76,2
09/08/2018,QH6U83FHKN,39,10,4,0,0,66,1
10/22/2018,QH6U83FHKN,28,22,3,2,0,56,1
02/03/2018,QH6U83FHKN,38,24,2,3,2,44,0
09/11/2018,QH6U83FHKN,21,0,2,0,1,29,2
01/19/2018,QH6U83FHKN,30,33,1,3,2,44,0
05/13/2018,QH6U83FHKN,13,3,1,0,2,56,0
04/08/2018,QH6U83FHKN,29,9,3,2,0,51,0
07/12/2018,QH6U83FHKN,19,33,2,2,0,42,1
02/16/2018,QH6U83FHKN,33,19,1,2,2,56,1
01/02/2018,QH6U83FHKN,13,27,2,3,2,2,2
10/22/2018,QH6U83FHKN,10,17,0,2,2,0,1
10/17/2018,QH6U83FHKN,4,10,3,3,1,57,2
09/07/2018,QH6U83FHKN,7,15,2,0,2,59,0
09/25/2018,QH6U83FHKN,15,8,0,3,1,44,2
01/08/2018,QH6U83FHKN,15,22,0,3,0,6,2
09/02/2018,QH6U83FHKN,34,14,4,3,2,5,1
04/03/2018,QH6U83FHKN,4,22,4,2,2,64,1
04/01/2018,QH6U83FHKN,33,20,2,2,1,47,1
11/02/2018,QH6U83FHKN,2,25,1,1,2,46,1
05/22/2018,H8G804ZI5V,32,11,4,0,0,21,1
06/30/2018,H8G804ZI5V,1,4,1,0,1,37,1
08/26/2018,H8G804ZI5V,17,5,2,1,1,57,0
12/18/2018,H8G804ZI5V,29,20,0,0,2,57,0
12/16/2018,H8G804ZI5V,39,30,1,2,2,46,2
01/10/2018,H8G804ZI5V,24,7,4,2,1,46,1
12/24/2018,H8G804ZI5V,34,22,1,0,0,10,1
08/13/2018,H8G804ZI5V,30,8,0,1,1,47,2
10/01/2018,H8G804ZI5V,34,4,1,2,0,11,2
08/09/2018,H8G804ZI5V,7,24,2,2,1,40,1
07/31/2018,H8G804ZI5V,9,27,4,2,1,53,1
09/25/2018,H8G804ZI5V,22,14,2,2,1,53,1
12/23/2018,H8G804ZI5V,1,27,4,0,0,23,2
06/06/2018,H8G804ZI5V,16,26,2,2,0,56,1
09/21/2018,H8G804ZI5V,29,26,0,3,1,63,1
07/22/2018,H8G804ZI5V,19,19,1,1,0,76,0
01/04/2018,H8G804ZI5V,36,18,4,0,1,44,1
05/25/2018,H8G804ZI5V,23,19,3,3,2,75,1
08/27/2018,H8G804ZI5V,14,20,2,2,0,70,0
01/07/2018,H8G804ZI5V,11,20,4,0,2,49,0
10/23/2018,H8G804ZI5V,15,16,3,0,2,14,2
04/12/2018,H8G804ZI5V,18,33,2,3,0,40,1
05/20/2018,H8G804ZI5V,4,33,0,2,0,32,1
03/06/2018,H8G804ZI5V,4,15,3,2,2,77,0
11/19/2018,H8G804ZI5V,22,1,1,0,0,18,0
08/18/2018,H8G804ZI5V,25,13,1,0,0,31,2
08/30/2018,H8G804ZI5V,1,17,1,2,1,66,1
07/17/2018,H8G804ZI5V,1,1,2,0,0,36,1
03/21/2018,H8G804ZI5V,2,28,3,1,2,48,2
04/13/2018,H8G804ZI5V,20,24,3,0,1,17,1
01/06/2018,H8G804ZI5V,39,4,0,0,1,31,0
03/01/2018,H8G804ZI5V,37,0,4,1,2,28,2
11/02/2018,H8G804ZI5V,0,11,4,3,1,46,2
11/15/2018,H8G804ZI5V,36,29,1,0,1,35,2
01/17/2018,H8G804ZI5V,26,0,4,2,1,30,2
11/10/2018,H8G804ZI5V,7,31,3,3,2,18,2
09/09/2018,H8G804ZI5V,8,5,0,2,1,39,1
11/28/2018,H8G804ZI5V,28,32,0,3,2,46,1
11/24/2018,H8G804ZI5V,11,11,1,3,0,6,1
03/09/2018,H8G804ZI5V,15,28,3,2,1,40,0
09/20/2018,H8G804ZI5V,32,2,1,2,1,8,2
01/27/2018,H8G804ZI5V,20,19,4,0,1,22,2
08/07/2018,H8G804ZI5V,34,33,1,2,0,2,2
04/03/2018,H8G804ZI5V,18,12,3,2,1,60,0
03/05/2018,H8G804ZI5V,7,18,1,1,0,56,0
01/19/2018,A06WP1H62W,8,7,1,2,1,55,1
03/03/2018,A06WP1H62W,34,14,4,3,1,43,1
07/08/2018,A06WP1H62W,19,29,1,2,2,5,0
01/20/2018,A06WP1H62W,37,5,1,3,0,27,0
04/09/2018,A06WP1H62W,35,20,4,2,0,24,1
12/07/2018,A06WP1H62W,18,27,1,1,2,22,2
12/12/2018,A06WP1H62W,14,3,2,2,1,71,1
01/06/2018,A06WP1H62W,21,20,1,1,0,36,0
06/22/2018,A06WP1H62W,35,16,2,2,0,23,1
10/14/2018,A06WP1H62W,4,27,1,1,1,4,1
04/30/2018,A06WP1H62W,12,1,1,1,2,47,1
07/07/2018,A06WP1H62W,30,20,0,3,1,53,0
05/06/2018,A06WP1H62W,15,19,4,0,2,48,2
04/08/2018,A06WP1H62W,12,25,4,3,1,66,1
06/25/2018,A06WP1H62W,10,25,4,0,0,47,1
04/24/2018,A06WP1H62W,8,13,3,2,0,36,2
01/14/2018,A06WP1H62W,11,17,3,0,2,72,0
06/09/2018,A06WP1H62W,39,30,1,3,0,39,2
04/13/2018,A06WP1H62W,15,32,2,2,1,34,0
09/16/2018,A06WP1H62W,36,20,3,0,2,59,0
05/31/2018,A06WP1H62W,38,9,0,0,0,31,0
08/11/2018,A06WP1H62W,23,4,4,3,2,76,0
10/19/2018,A06WP1H62W,25,31,1,1,0,50,1
12/09/2018,A06WP1H62W,2,30,4,2,2,21,2
01/26/2018,A06WP1H62W,32,6,4,0,2,22,2
08/05/2018,A06WP1H62W,20,17,1,3,0,63,2
04/26/2018,A06WP1H62W,9,26,0,1,1,68,1
05/18/2018,A06WP1H62W,12,2,0,0,2,71,2
12/15/2018,A06WP1H62W,36,27,2,1,2,56,1
05/01/2018,A06WP1H62W,10,11,4,0,1,33,0
01/07/2018,A06WP1H62W,3,25,1,0,1,10,2
07/03/2018,A06WP1H62W,32,5,2,3,1,24,2
01/21/2018,A06WP1H62W,22,30,4,0,1,35,0
02/13/2018,A06WP1H62W,4,5,1,3,2,2,0
03/04/2018,A06WP1H62W,12,15,0,0,0,34,2
08/12/2018,A06WP1H62W,8,16,3,2,1,16,0
01/16/2018,A06WP1H62W,34,4,2,2,1,6,2
11/29/2018,A06WP1H62W,0,29,0,0,0,77,2
05/06/2018,A06WP1H62W,22,33,1,2,0,15,1
11/23/2018,A06WP1H62W,9,14,3,1,2,68,0
05/29/2018,A06WP1H62W,24,9,3,1,1,63,2
11/16/2018,A06WP1H62W,28,22,3,0,0,49,2
12/02/2018,A06WP1H62W,32,33,1,0,2,17,0
03/06/2018,A06WP1H62W,26,27,1,0,1,31,2
12/13/2018,A06WP1H62W,17,23,4,0,1,21,2
10/12/2018,A06WP1H62W,8,21,3,2,0,14,2
01/07/2018,A06WP1H62W,35,5,1,1,0,39,0
07/25/2018,A06WP1H62W,14,29,2,1,2,63,1
08/24/2018,A06WP1H62W,38,15,1,1,1,72,0
09/17/2018,J7BTWJ81S5,22,23,0,2,0,74,0
08/26/2018,J7BTWJ81S5,8,32,1,1,0,42,1
08/27/2018,J7BTWJ81S5,28,7,3,2,2,24,0
07/11/2018,J7BTWJ81S5,26,28,3,3,1,17,0
08/09/2018,J7BTWJ81S5,13,16,1,1,2,66,0
08/02/2018,J7BTWJ81S5,3,8,4,3,2,56,0
01/06/2018,J7BTWJ81S5,8,12,3,3,0,7,2
05/10/2018,J7BTWJ81S5,23,15,1,3,2,0,0
01/28/2018,J7BTWJ81S5,14,2,0,3,2,27,1
11/09/2018,J7BTWJ81S5,27,18,3,0,1,14,1
09/06/2018,J7BTWJ81S5,0,21,3,1,2,17,0
05/08/2018,J7BTWJ81S5,22,13,2,1,1,51,2
05/01/2018,J7BTWJ81S5,38,16,4,2,0,65,0
08/02/2018,J7BTWJ81S5,21,16,1,0,1,69,0
05/26/2018,J7BTWJ81S5,10,1,0,3,2,56,0
08/08/2018,J7BTWJ81S5,34,7,0,3,1,79,2
03/21/2018,J7BTWJ81S5,39,21,1,2,1,69,2
10/10/2018,J7BTWJ81S5,15,15,0,3,1,29,1
11/06/2018,J7BTWJ81S5,38,13,2,3,2,66,2
05/27/2018,J7BTWJ81S5,30,17,4,2,0,60,1
01/24/2018,J7BTWJ81S5,28,7,2,2,2,65,1
04/24/2018,J7BTWJ81S5,3,16,4,0,1,3,0
07/29/2018,J7BTWJ81S5,4,32,1,3,1,44,2
09/22/2018,J7BTWJ81S5,37,16,1,0,2,43,2
07/02/2018,J7BTWJ81S5,4,8,3,3,1,69,0
09/23/2018,J7BTWJ81S5,7,30,3,0,0,34,2
11/30/2018,J7BTWJ81S5,31,14,0,2,2,24,1
11/13/2018,J7BTWJ81S5,6,27,3,0,0,27,0
11/10/2018,J7BTWJ81S5,38,29,0,2,1,30,0
05/22/2018,J7BTWJ81S5,6,21,2,1,1,15,1
07/30/2018,J7BTWJ81S5,22,1,3,0,2,48,1
03/03/2018,J7BTWJ81S5,33,4,3,3,1,49,1
11/23/2018,J7BTWJ81S5,5,0,3,3,2,27,0
11/18/2018,J7BTWJ81S5,39,8,2,3,1,2,0
02/16/2018,J7BTWJ81S5,8,18,3,2,0,10,1
07/08/2018,J7BTWJ81S5,8,14,3,0,1,33,1
05/14/2018,J7BTWJ81S5,27,25,0,1,2,67,2
04/17/2018,J7BTWJ81S5,6,5,2,2,1,70,2
11/14/2018,J7BTWJ81S5,24,10,4,3,1,10,2
04/28/2018,J7BTWJ81S5,24,15,4,2,2,7,1
09/13/2018,J7BTWJ81S5,21,17,0,3,2,2,2
07/03/2018,J7BTWJ81S5,0,4,3,3,1,6,1
12/28/2018,J7BTWJ81S5,25,8,1,2,2,64,1
07/18/2018,J7BTWJ81S5,5,22,4,3,2,26,2
12/21/2018,J7BTWJ81S5,29,4,4,1,0,24,1
12/31/2018,J7BTWJ81S5,10,12,3,0,2,32,2
07/02/2018,J7BTWJ81S5,9,7,3,1,1,68,0
01/18/2018,J7BTWJ81S5,35,16,3,1,2,56,1
04/12/2018,J7BTWJ81S5,24,33,1,2,1,7,1
07/25/2018,J7BTWJ81S5,10,29,2,1,1,46,1
11/27/2018,J7BTWJ81S5,29,13,3,0,0,46,2
09/02/2018,J7BTWJ81S5,20,7,1,1,1,48,1
01/25/2018,J7BTWJ81S5,12,31,4,1,0,42,2
04/19/2018,J7BTWJ81S5,17,6,3,0,0,31,2
11/16/2018,J7BTWJ81S5,7,33,1,3,1,52,2
02/14/2018,HBRJJ06A8Z,33,21,2,2,1,55,1
04/06/2018,HBRJJ06A8Z,1,10,1,3,0,2,2
02/21/2018,HBRJJ06A8Z,19,7,3,0,0,25,0
03/11/2018,HBRJJ06A8Z,35,22,2,1,0,70,1
05/16/2018,HBRJJ06A8Z,27,26,2,0,0,59,1
11/23/2018,HBRJJ06A8Z,21,15,3,2,0,71,1
05/15/2018,HBRJJ06A8Z,34,33,0,1,0,14,0
05/27/2018,HBRJJ06A8Z,7,32,2,1,2,50,2
06/21/2018,HBRJJ06A8Z,1,15,4,1,0,63,1
11/12/2018,HBRJJ06A8Z,14,32,2,3,1,39,1
08/08/2018,HBRJJ06A8Z,34,4,0,0,1,9,1
08/31/2018,HBRJJ06A8Z,9,5,3,1,1,61,0
11/12/2018,HBRJJ06A8Z,37,1,3,2,0,57,2
04/01/2018,HBRJJ06A8Z,0,23,1,1,2,26,1
03/17/2018,HBRJJ06A8Z,24,22,2,0,2,20,0
03/31/2018,HBRJJ06A8Z,27,9,4,3,2,67,1
11/01/2018,HBRJJ06A8Z,30,0,1,2,2,5,2
06/13/2018,HBRJJ06A8Z,15,18,4,1,1,64,0
01/17/2018,HBRJJ06A8Z,28,33,2,0,1,24,2
08/13/2018,HBRJJ06A8Z,32,30,4,0,0,30,2
03/08/2018,HBRJJ06A8Z,22,31,0,2,0,20,2
07/11/2018,HBRJJ06A8Z,18,1,0,0,0,59,1
12/18/2018,HBRJJ06A8Z,31,2,0,0,2,5,2
07/31/2018,HBRJJ06A8Z,9,16,4,3,0,14,0
09/24/2018,HBRJJ06A8Z,30,14,2,0,1,68,0
10/12/2018,HBRJJ06A8Z,30,10,1,0,1,62,2
10/05/2018,HBRJJ06A8Z,5,24,1,3,2,60,0
09/15/2018,HBRJJ06A8Z,11,7,1,1,0,5,1
10/31/2018,HBRJJ06A8Z,5,11,3,3,0,12,0
02/17/2018,HBRJJ06A8Z,11,21,0,2,2,65,1
09/15/2018,HBRJJ06A8Z,16,17,3,1,2,28,2
12/06/2018,HBRJJ06A8Z,21,21,4,1,1,9,0
09/29/2018,HBRJJ06A8Z,1,18,2,1,1,48,1
04/30/2018,HBRJJ06A8Z,31,5,3,0,1,20,2
06/17/2018,HBRJJ06A8Z,0,11,2,0,2,61,2
09/18/2018,HBRJJ06A8Z,23,32,1,0,2,16,1
11/28/2018,HBRJJ06A8Z,8,23,2,2,0,11,2
04/03/2018,HBRJJ06A8Z,15,18,3,0,1,12,1
11/14/2018,HBRJJ06A8Z,2,8,1,1,0,52,1
03/25/2018,HBRJJ06A8Z,32,33,2,0,2,46,2
04/07/2018,HBRJJ06A8Z,21,15,2,0,0,31,1
01/07/2018,HBRJJ06A8Z,26,9,4,1,0,54,1
01/25/2018,HBRJJ06A8Z,16,18,0,3,1,26,0
02/27/2018,HBRJJ06A8Z,37,30,1,3,2,0,2
11/06/2018,HBRJJ06A8Z,31,28,1,0,1,68,0
09/14/2018,HBRJJ06A8Z,6,33,3,3,0,67,0
10/15/2018,HBRJJ06A8Z,3,14,4,3,2,66,2
01/09/2018,HBRJJ06A8Z,24,25,4,2,1,66,1
07/19/2018,HBRJJ06A8Z,11,17,4,2,2,65,1
09/11/2018,HBRJJ06A8Z,0,8,0,2,2,70,2
05/21/2018,HBRJJ06A8Z,28,18,3,0,1,44,1
12/02/2018,HBRJJ06A8Z,4,5,2,1,0,68,0
01/24/2018,HBRJJ06A8Z,29,17,4,3,1,41,2
04/19/2018,HBRJJ06A8Z,14,21,2,0,2,12,0
09/16/2018,HBRJJ06A8Z,5,4,1,2,2,8,2
11/01/2018,HBRJJ06A8Z,23,20,4,0,2,69,2
06/14/2018,HBRJJ06A8Z,20,32,1,3,0,11,0
02/03/2018,HBRJJ06A8Z,39,22,0,1,1,48,0
07/07/2018,HBRJJ06A8Z,1,11,2,0,1,26,2
03/08/2018,HBRJJ06A8Z,32,15,4,1,2,46,0
09/12/2018,HBRJJ06A8Z,25,2,1,3,2,15,1
07/26/2018,HBRJJ06A8Z,13,23,0,2,2,21,2
04/22/2018,HBRJJ06A8Z,22,20,3,0,0,12,0
10/24/2018,ZEKBKU4CMP,21,20,4,3,0,7,0
04/22/2018,ZEKBKU4CMP,16,4,1,0,1,72,2
01/10/2018,ZEKBKU4CMP,6,12,0,2,0,79,1
09/01/2018,ZEKBKU4CMP,9,9,4,1,2,74,0
09/16/2018,ZEKBKU4CMP,2,6,1,3,1,33,0
03/16/2018,ZEKBKU4CMP,19,11,1,3,2,61,0
11/08/2018,ZEKBKU4CMP,5,7,3,3,2,15,0
02/18/2018,ZEKBKU4CMP,12,6,1,3,1,59,1
03/16/2018,ZEKBKU4CMP,13,20,2,1,1,4,2
06/27/2018,ZEKBKU4CMP,10,14,2,3,1,19,0
11/10/2018,ZEKBKU4CMP,18,30,4,3,1,39,0
01/08/2018,ZEKBKU4CMP,23,12,4,3,2,9,1
10/15/2018,ZEKBKU4CMP,8,13,3,0,0,47,0
12/02/2018,ZEKBKU4CMP,29,26,3,2,2,18,1
11/29/2018,ZEKBKU4CMP,7,12,3,2,2,44,0
12/20/2018,ZEKBKU4CMP,0,13,2,1,2,51,0
07/03/2018,ZEKBKU4CMP,34,17,0,3,0,74,2
03/14/2018,ZEKBKU4CMP,0,13,2,1,0,14,0
09/28/2018,ZEKBKU4CMP,25,14,2,0,0,35,0
01/26/2018,ZEKBKU4CMP,32,19,3,0,0,57,0
08/01/2018,ZEKBKU4CMP,27,6,4,0,1,69,0
04/25/2018,ZEKBKU4CMP,25,26,1,0,2,31,0
08/31/2018,ZEKBKU4CMP,14,27,1,3,1,58,0
05/06/2018,ZEKBKU4CMP,27,16,3,3,1,78,2
04/24/2018,ZEKBKU4CMP,0,1,3,3,0,71,0
08/26/2018,ZEKBKU4CMP,35,12,3,1,2,45,1
04/22/2018,ZEKBKU4CMP,10,2,0,2,1,9,1
10/17/2018,ZEKBKU4CMP,7,4,1,0,1,24,0
09/13/2018,ZEKBKU4CMP,32,15,3,2,0,59,1
04/04/2018,ZEKBKU4CMP,19,1,2,0,0,62,2
03/20/2018,ZEKBKU4CMP,0,33,1,0,1,46,1
09/15/2018,ZEKBKU4CMP,3,12,0,1,1,32,0
06/21/2018,ZEKBKU4CMP,34,22,0,3,2,34,2
06/24/2018,ZEKBKU4CMP,29,24,3,2,2,47,1
02/09/2018,ZEKBKU4CMP,14,30,3,2,2,3,0
11/27/2018,ZEKBKU4CMP,22,31,2,0,2,49,2
04/30/2018,ZEKBKU4CMP,28,28,4,2,1,10,1
12/28/2018,ZEKBKU4CMP,19,15,3,1,1,10,2
08/31/2018,ZEKBKU4CMP,2,27,3,1,2,63,1
09/11/2018,ZEKBKU4CMP,15,1,0,3,1,45,2
06/05/2018,ZEKBKU4CMP,38,3,3,2,2,71,1
05/04/2018,ZEKBKU4CMP,35,32,0,0,1,75,1
03/12/2018,ZEKBKU4CMP,27,8,2,2,2,10,0
11/28/2018,ZEKBKU4CMP,39,25,4,0,0,23,1
12/13/2018,ZEKBKU4CMP,30,30,2,3,2,29,0
01/06/2018,ZEKBKU4CMP,17,16,2,1,2,37,2
02/09/2018,ZEKBKU4CMP,7,8,2,1,2,9,0
05/28/2018,ZEKBKU4CMP,28,28,1,2,1,1,1
01/19/2018,ZEKBKU4CMP,31,26,4,1,0,43,0
09/25/2018,ZEKBKU4CMP,15,1,0,2,1,76,2
08/24/2018,ZEKBKU4CMP,15,21,3,1,2,40,0
11/10/2018,ZEKBKU4CMP,29,8,4,2,1,78,0
07/12/2018,ZEKBKU4CMP,16,28,2,2,0,61,1
07/25/2018,ZEKBKU4CMP,5,14,4,1,2,59,2
02/08/2018,ZEKBKU4CMP,2,19,4,0,1,66,2
04/28/2018,ZEKBKU4CMP,9,13,2,3,0,71,2
11/29/2018,ZEKBKU4CMP,2,5,1,1,1,79,2
08/13/2018,ZEKBKU4CMP,6,22,1,3,1,76,1
06/22/2018,ZEKBKU4CMP,34,13,2,2,2,54,0
02/21/2018,ZEKBKU4CMP,25,14,1,3,0,13,0
03/29/2018,ZEKBKU4CMP,19,12,4,0,2,45,0
10/28/2018,ZEKBKU4CMP,24,9,0,3,0,67,2
06/11/2018,ZEKBKU4CMP,37,10,0,2,2,19,0
02/06/2018,ZEKBKU4CMP,17,18,4,3,2,73,1
11/25/2018,ZEKBKU4CMP,6,10,0,2,0,10,0
06/10/2018,ZEKBKU4CMP,27,28,4,2,2,71,0
03/03/2018,ZEKBKU4CMP,5,2,2,0,0,58,1
12/09/2018,ZEKBKU4CMP,37,26,4,2,2,27,1
08/24/2018,ZEKBKU4CMP,7,5,0,3,1,45,2
04/09/2018,ZEKBKU4CMP,39,6,1,3,2,33,1
10/24/2018,ZEKBKU4CMP,6,21,1,3,2,14,1
01/16/2018,ZEKBKU4CMP,21,15,2,2,2,48,1
12/24/2018,ZEKBKU4CMP,0,5,1,3,1,46,2
11/12/2018,ZEKBKU4CMP,31,27,3,0,1,17,1
10/14/2018,ZEKBKU4CMP,26,19,3,0,1,64,0
11/30/2018,ZEKBKU4CMP,12,31,3,1,1,28,2
09/04/2018,ZEKBKU4CMP,34,33,2,0,1,58,0
12/15/2018,ZEKBKU4CMP,20,28,0,2,2,46,0
11/22/2018,ZEKBKU4CMP,3,6,1,3,2,45,0
09/30/2018,ZEKBKU4CMP,12,5,3,1,1,48,1
01/20/2018,ZEKBKU4CMP,19,28,2,2,1,55,0
05/23/2018,ZEKBKU4CMP,6,24,4,1,1,58,0
09/03/2018,ZEKBKU4CMP,0,20,0,2,1,58,2
02/02/2018,ZEKBKU4CMP,18,19,0,1,1,33,1
03/08/2018,ZEKBKU4CMP,19,12,2,3,2,9,0
07/29/2018,ZEKBKU4CMP,32,12,4,2,2,77,0
06/19/2018,ZEKBKU4CMP,11,1,3,1,1,9,1
08/10/2018,ZEKBKU4CMP,37,16,3,1,0,40,1
04/10/2018,ZEKBKU4CMP,0,18,0,3,2,50,2
05/12/2018,ZEKBKU4CMP,9,30,3,3,2,16,0
03/06/2018,ZEKBKU4CMP,7,10,4,2,0,36,2
11/14/2018,ZEKBKU4CMP,29,27,3,1,2,40,1
03/22/2018,ZEKBKU4CMP,1,15,2,1,0,77,2
06/16/2018,ZEKBKU4CMP,39,26,4,3,2,47,0
04/20/2018,ZEKBKU4CMP,6,6,3,2,0,77,1
07/05/2018,ZEKBKU4CMP,6,12,4,3,1,77,0
10/06/2018,ZEKBKU4CMP,29,32,4,0,0,63,2
12/30/2018,ZEKBKU4CMP,29,18,0,2,2,16,2
10/24/2018,ZEKBKU4CMP,39,12,4,0,1,13,2
09/29/2018,ZEKBKU4CMP,34,10,4,0,2,61,1
06/16/2018,QXNWJE6H5G,0,28,0,1,1,73,2
03/28/2018,QXNWJE6H5G,21,4,2,0,0,13,1
05/09/2018,QXNWJE6H5G,22,10,1,3,2,13,1
05/12/2018,QXNWJE6H5G,23,19,3,1,2,73,2
05/05/2018,QXNWJE6H5G,21,4,0,3,0,70,1
04/01/2018,QXNWJE6H5G,21,16,4,2,0,30,1
11/20/2018,QXNWJE6H5G,28,11,3,1,2,38,1
12/09/2018,QXNWJE6H5G,3,22,1,2,2,73,1
09/01/2018,QXNWJE6H5G,4,32,1,3,1,28,2
02/27/2018,QXNWJE6H5G,9,14,4,3,2,50,2
10/03/2018,QXNWJE6H5G,31,30,4,3,2,11,1
07/03/2018,QXNWJE6H5G,23,22,4,2,0,4,2
07/05/2018,QXNWJE6H5G,30,23,4,0,0,55,0
04/11/2018,QXNWJE6H5G,24,2,2,1,2,55,0
09/06/2018,QXNWJE6H5G,38,11,0,2,1,24,0
10/04/2018,NOFRPS4Q9T,15,1,0,3,1,60,2
11/04/2018,NOFRPS4Q9T,18,9,1,0,1,28,1
04/07/2018,NOFRPS4Q9T,7,8,1,2,1,11,2
11/19/2018,NOFRPS4Q9T,34,6,4,1,1,62,1
04/23/2018,NOFRPS4Q9T,18,4,1,2,2,9,2
06/20/2018,NOFRPS4Q9T,26,0,2,3,2,72,1
06/17/2018,NOFRPS4Q9T,23,27,1,1,2,57,2
07/09/2018,NOFRPS4Q9T,14,11,2,3,1,68,2
07/02/2018,NOFRPS4Q9T,9,5,0,2,1,42,1
06/13/2018,NOFRPS4Q9T,29,4,4,3,0,13,1
01/07/2018,NOFRPS4Q9T,6,4,3,0,2,38,2
01/14/2018,NOFRPS4Q9T,15,7,3,3,0,12,0
05/02/2018,NOFRPS4Q9T,24,11,0,2,2,71,2
08/27/2018,NOFRPS4Q9T,33,17,0,2,0,61,2
06/01/2018,NOFRPS4Q9T,16,20,4,2,2,1,1
07/20/2018,NOFRPS4Q9T,6,0,0,0,0,34,1
09/09/2018,NOFRPS4Q9T,27,21,0,1,2,78,0
08/09/2018,NOFRPS4Q9T,35,7,4,2,2,49,1
04/13/2018,NOFRPS4Q9T,1,26,4,0,2,23,1
08/18/2018,NOFRPS4Q9T,6,30,1,3,1,65,0
04/17/2018,NOFRPS4Q9T,29,29,2,0,2,31,1
09/02/2018,NOFRPS4Q9T,34,21,0,2,1,68,0
11/26/2018,NOFRPS4Q9T,19,5,3,1,2,19,1
11/10/2018,NOFRPS4Q9T,2,33,3,1,0,8,0
01/03/2018,NOFRPS4Q9T,28,29,2,0,2,53,0
03/02/2018,NOFRPS4Q9T,38,1,1,2,0,55,0
12/15/2018,NOFRPS4Q9T,25,6,2,1,0,13,0
11/04/2018,NOFRPS4Q9T,32,9,0,1,0,18,1
08/30/2018,NOFRPS4Q9T,39,16,1,3,0,0,2
05/26/2018,NOFRPS4Q9T,36,15,3,3,2,74,0
02/21/2018,NOFRPS4Q9T,0,25,0,2,1,18,2
02/05/2018,NOFRPS4Q9T,5,0,4,2,0,4,2
04/02/2018,NOFRPS4Q9T,26,28,2,3,2,56,2
06/25/2018,NOFRPS4Q9T,20,17,1,3,1,6,2
10/26/2018,NOFRPS4Q9T,27,7,2,3,1,69,1
06/20/2018,NOFRPS4Q9T,31,0,4,2,1,45,0
09/28/2018,NOFRPS4Q9T,27,30,1,2,2,77,2
04/04/2018,NOFRPS4Q9T,21,10,2,3,2,56,2
02/07/2018,NOFRPS4Q9T,37,29,0,2,2,5,0
10/17/2018,NOFRPS4Q9T,9,14,2,2,1,32,1
03/01/2018,NOFRPS4Q9T,38,28,2,3,1,53,2
06/06/2018,NOFRPS4Q9T,4,23,3,1,1,73,1
03/04/2018,NOFRPS4Q9T,3,0,2,0,2,68,0
09/18/2018,NOFRPS4Q9T,27,29,4,1,1,63,0
08/03/2018,NOFRPS4Q9T,13,7,1,2,2,63,1
09/09/2018,NOFRPS4Q9T,33,19,4,3,1,35,0
11/22/2018,NOFRPS4Q9T,35,0,1,0,1,21,2
11/26/2018,NOFRPS4Q9T,24,16,3,3,0,5,2
02/05/2018,NOFRPS4Q9T,6,8,3,2,2,23,1
02/10/2018,NOFRPS4Q9T,27,16,0,0,0,63,1
11/07/2018,NOFRPS4Q9T,26,5,4,0,0,76,2
07/07/2018,NOFRPS4Q9T,21,28,0,0,1,45,0
02/05/2018,NOFRPS4Q9T,20,12,4,3,1,19,0
05/05/2018,NOFRPS4Q9T,8,3,2,0,1,33,0
06/05/2018,NOFRPS4Q9T,18,15,4,3,2,64,0
05/02/2018,NOFRPS4Q9T,15,32,2,0,1,38,0
06/04/2018,NOFRPS4Q9T,34,12,1,0,2,46,2
10/25/2018,NOFRPS4Q9T,7,31,3,1,0,53,0
04/13/2018,NOFRPS4Q9T,17,14,3,3,0,63,2
03/09/2018,NOFRPS4Q9T,36,17,2,1,2,16,0
03/28/2018,NOFRPS4Q9T,11,24,0,2,0,62,2
09/29/2018,NOFRPS4Q9T,35,17,2,3,2,52,2
01/12/2018,NOFRPS4Q9T,27,22,0,0,1,7,2
05/23/2018,NOFRPS4Q9T,15,9,2,1,1,55,1
10/16/2018,NOFRPS4Q9T,14,17,3,2,0,29,1
04/21/2018,NOFRPS4Q9T,20,31,2,2,1,61,1
06/10/2018,NOFRPS4Q9T,9,25,1,0,0,8,2
01/20/2018,NOFRPS4Q9T,5,24,4,1,0,47,1
07/07/2018,NOFRPS4Q9T,28,31,0,0,1,1,0
01/22/2018,NOFRPS4Q9T,2,28,4,0,2,4,2
